 ,Numero Gaceta,Fecha Gaceta,Fecha Medida,Tipo de Registro,Funcionario,Cargo,Contenido,Poder,Ente,Organo,Niv.1,Niv.2,Niv.3
,40988,14/09/2016,09/07/2016,Nombramiento / Designación,RAFAEL SIMON CHACON GUZMAN,Presidente,"Se le delegan las siguientes atribuciones: 1) Coordinar la participación de los entes involucrados en los asuntos de Infraestructura Física Educativa, en el Programa Nacional de Edificaciones y Dotaciones Educativas, 2) Nombrar y remover a los miembros de la Comisión de Contrataciones Públicas de la Fundación, 3) Crear, nombrar y remover a los miembros del Comité de Licitaciones para la Enajenación de Bienes Públicos de la Fundación, entre otros.",Ejecutivo,Ministerio del Poder Popular para la Educación,Fundación de Edificaciones y Dotaciones Educativas (FEDE),,,
,40988,14/09/2016,21/07/2016,"Normativas (Reglamentos internos, etc)",,,"Esta Resolución Conjunta tiene por objeto proteger a las mujeres en estado de gravidez de los hechos que puedan identificarse como violencia obstétrica en cualquier manifestación directa o indirecta, que ocurran en los establecimientos de Salud a nivel nacional, a través de la creación de una instancia que conozca, canalice y gestione los casos que en ese sentido se denuncien.",Ejecutivo,Ministerio del Poder Popular para la Salud,Despacho del Ministro,,,
,40988,14/09/2016,21/07/2016,"Normativas (Reglamentos internos, etc)",,,"Esta Resolución Conjunta tiene por objeto proteger a las mujeres en estado de gravidez de los hechos que puedan identificarse como violencia obstétrica en cualquier manifestación directa o indirecta, que ocurran en los establecimientos de Salud a nivel nacional, a través de la creación de una instancia que conozca, canalice y gestione los casos que en ese sentido se denuncien.",Ejecutivo,Ministerio del Poder Popular para la Mujer y la Igualdad de Género,Despacho del Ministro,,,
,40988,14/09/2016,08/08/2016,"Normativas (Reglamentos internos, etc)",,,"Reforma Parcial de la Licencia Contenida en la Resolución N° 88 de fecha 26 de mayo de 2010, publicada en la Gaceta Oficial de la República de Venezuela N° 39.438 de fecha 3 de junio de 2010, reimpresa en Gaceta Oficial N° 39.721 del 26 de julio de 2011, modificada y reimpresa en la Gaceta Oficial N° 40.196 del 26 de junio de 2013 y reimpresa en la Gaceta Oficial N° 40.217 del 30 de julio de 2013. Donde otorga Licencia de Exploración y Explotación de Hidrocarburos Gaseosos No Asociados a las Empresas Corporación Venezolana del Petróleo, S.A., en lo sucesivo CVP.",Ejecutivo,Ministerio del Poder Popular de Petróleo,Despacho del Ministro,,,
,40988,14/09/2016,08/08/2016,Nombramiento / Designación,ALEJANDRO ANTONIO MARTINEZ GARCIA,Fiscal,Se desempeña como Fiscal Provisorio en la Fiscalía Décima Primera de la citada Circunscripción Judicial.,Ciudadano,Ministerio Público,Vicefiscalía General de la República,Dirección de Fiscalías Superiores,Fiscalía Superior del estado Trujillo,
,40988,14/09/2016,05/09/2016,Nombramiento / Designación,DILCIO ANTONIO CORDERO LEON,Fiscal,"Se desempeña como Fiscal Provisorio en la Fiscalía 54 Nacional contra la Legitimación de Capitales, Delitos Financieros y Económicos.",Ciudadano,Ministerio Público,Vicefiscalía General de la República,Dirección General de Apoyo Jurídico,Fiscalía (4°) Cuarta con competencia especial para actuar ante la Sala Plena y las Salas de Casación y Constitucional del Tribunal Supremo de Justicia,
,40988,14/09/2016,05/09/2016,Nombramiento / Designación,NORMA GISELA PEROZO GONZALEZ,Subdirector,Se venía desempeñando como Subdirector (encargado) y como Abogado Adjunto V en la citada Dirección.,Ciudadano,Ministerio Público,Vicefiscalía General de la República,Dirección de Inspección y Disciplina,,
,40988,14/09/2016,06/09/2016,Nombramiento / Designación,MARCO ANTONIO CASTILLO SOTO,Jefe,Se desempeña como Experto Analista IV en la referida División.,Ciudadano,Ministerio Público,Vicefiscalía General de la República,Dirección General de Apoyo a la Investigación Penal,Dirección Técnico Científica y de Investigaciones,Circunscripción Judicial del estado Aragua
,40988,14/09/2016,08/09/2016,Corrección de error material,,,"Se corrige la Resolución N° 01-00-000411 del 1° de septiembre de 2016, publicada en la Gaceta Oficial N° 40.980, de fecha 2 de septiembre de 2016, por cuanto se incurrió en error material involuntario al señalar: donde dice: a partir del día 02 de septiembre de 2016, debe decir: a partir del día 12 de septiembre de 2016.",Ciudadano,Contraloría General de la República,Despacho del Contralor General de la República,,,
,40988,14/09/2016,01/09/2016,Nombramiento / Designación,MARIBEL YESAYL ACOSTA GONZALEZ,Director Sectorial,,Ciudadano,Contraloría General de la República,Despacho del Contralor General de la República,Dirección General de Control Sector Administración Nacional Descentralizada,Dirección de Control del Sector Servicios,
,6256,13/09/2016,13/09/2016,Ley (de la AN o Decretos Leyes del Presidente),,,"Se decreta el estado de excepción y emergencia económica en todo el territorio nacional, dadas las circunstancias extraordinarias en el ámbito social, económico y político, que afectan el orden constitucional.",Ejecutivo,Presidencia de la República,,,,
,40987,13/09/2016,13/09/2016,Nombramiento / Designación,KARINA HELENA RODRIGUEZ ESPINOZA,Director General,,Ejecutivo,"Ministerio del Poder Popular para Relaciones Interiores, Justicia y Paz",Despacho del Ministro,Oficina de Gestión Humana,,
,40987,13/09/2016,13/09/2016,Nombramiento / Designación,MILAGRO DE LOS ANGELES LUGO TORRES,Director General,,Ejecutivo,"Ministerio del Poder Popular para Relaciones Interiores, Justicia y Paz",Despacho del Ministro,Consultoría Jurídica,,
,40987,13/09/2016,22/03/2016,Nombramiento / Designación,HERLES EDUARDO CARRERO FEBLES,Presidente,Durante el período 2016-2019.,Ejecutivo,Ministerio del Poder Popular de Banca y Finanzas,Sociedad Nacional de Garantías Recíprocas para la Pequeña y Mediana Industria (SOGAMPI),,,
,40987,13/09/2016,22/03/2016,Acta de Asamblea,,,1) Se conoce y se aprueba el Informe Anual de Gestión y Estados Financieros durante el período 01/01/2015-31/12/2015 presentado por el Comisario. 2) Se decide la Distribución de las utilidades y se determinan las reservas legales de los Estatutos Sociales de la Sociedad.,Ejecutivo,Ministerio del Poder Popular de Banca y Finanzas,Sociedad Nacional de Garantías Recíprocas para la Pequeña y Mediana Industria (SOGAMPI),,,
,40987,13/09/2016,22/03/2016,Nombramiento / Designación,ELEAZAR JANLUIS TOLEDO ACACIO,Director Principal,"Debe decir: MARITZA JARDÍN DA SILVA. Director Principal para el período 2016-2017, designado por el Banco de Comercio Exterior, C.A. (BANCOEX) En representación de Acciones Tipo B.",Ejecutivo,Ministerio del Poder Popular de Banca y Finanzas,Sociedad Nacional de Garantías Recíprocas para la Pequeña y Mediana Industria (SOGAMPI),,,
,40987,13/09/2016,22/03/2016,Nombramiento / Designación,MAIGUALIDA JOSEFINA SANTIL GUAIMA,Director Suplente,"Director Suplente para el período 2016-2017, designado por el Banco de Comercio Exterior, C.A. (BANCOEX) En representación de Acciones Tipo B.",Ejecutivo,Ministerio del Poder Popular de Banca y Finanzas,Sociedad Nacional de Garantías Recíprocas para la Pequeña y Mediana Industria (SOGAMPI),,,
,40987,13/09/2016,22/03/2016,Nombramiento / Designación,HECTOR FRANCISCO OLIVARES SIERRA,Director Principal,"Para el período 2016-2017, designado por la Federación de Cámaras y Asociaciones de Artesanos, Micros, Pequeños y Medianos Empresarios e Industriales de Venezuela (FEDEINDUSTRIA), en representación de las Acciones Tipo C.",Ejecutivo,Ministerio del Poder Popular de Banca y Finanzas,Sociedad Nacional de Garantías Recíprocas para la Pequeña y Mediana Industria (SOGAMPI),,,
,40987,13/09/2016,22/03/2016,Nombramiento / Designación,MARIE JEANNE COSTA FRAZZANI,Director Suplente,"Para el período 2016-2017, designado por la Federación de Cámaras y Asociaciones de Artesanos, Micros, Pequeños y Medianos Empresarios e Industriales de Venezuela (FEDEINDUSTRIA), en representación de las Acciones Tipo C.",Ejecutivo,Ministerio del Poder Popular de Banca y Finanzas,Sociedad Nacional de Garantías Recíprocas para la Pequeña y Mediana Industria (SOGAMPI),,,
,40987,13/09/2016,22/03/2016,Nombramiento / Designación,FLOR ANGELICA GUEDEZ ROMERO,Director Principal,Ratificación.,Ejecutivo,Ministerio del Poder Popular de Banca y Finanzas,Sociedad Nacional de Garantías Recíprocas para la Pequeña y Mediana Industria (SOGAMPI),,,
,40987,13/09/2016,22/03/2016,Nombramiento / Designación,OMAR JOSE MORENO MAYORA,Director Principal,Ratificación.,Ejecutivo,Ministerio del Poder Popular de Banca y Finanzas,Sociedad Nacional de Garantías Recíprocas para la Pequeña y Mediana Industria (SOGAMPI),,,
,40987,13/09/2016,22/03/2016,Nombramiento / Designación,ELODY JOHANNA QUIROZ URBINA,Director Suplente,Ratificación.,Ejecutivo,Ministerio del Poder Popular de Banca y Finanzas,Sociedad Nacional de Garantías Recíprocas para la Pequeña y Mediana Industria (SOGAMPI),,,
,40987,13/09/2016,22/03/2016,Nombramiento / Designación,BETSY COROMOTO GONZALEZ FLORES,Director Suplente,,Ejecutivo,Ministerio del Poder Popular de Banca y Finanzas,Sociedad Nacional de Garantías Recíprocas para la Pequeña y Mediana Industria (SOGAMPI),,,
,40987,13/09/2016,22/03/2016,Acta de Asamblea,,,Se decide Aprobar el Aumento de la Dieta asignada a los Directores Principales y Suplentes Así como la Dieta Asignada a los Comisarios Principales y Suplentes.,Ejecutivo,Ministerio del Poder Popular de Banca y Finanzas,Sociedad Nacional de Garantías Recíprocas para la Pequeña y Mediana Industria (SOGAMPI),,,
,40987,13/09/2016,06/09/2016,Nombramiento / Designación,ANNALIBE RUIZ GONZALEZ,Gerente,,Ejecutivo,Ministerio del Poder Popular de Banca y Finanzas,Superintendencia de Bancos y Otras Instituciones Financieras (SUDEBAN),Unidad Nacional de Inteligencia Financiera,,
,40987,13/09/2016,22/08/2016,"Normativas (Reglamentos internos, etc)",,,Normativa que establece la Tasa Aplicable para el Cálculo de los Intereses Moratorios Correspondiente al mes de Julio de 2016.,Ejecutivo,Ministerio del Poder Popular de Banca y Finanzas,Servicio Nacional Integrado de Administración Aduanera y Tributaria (SENIAT),,,
,40987,13/09/2016,12/09/2016,Nombramiento / Designación,HENRY MARTIN CANINO ORTUÑO,Consultor Jurídico,,Ejecutivo,Ministerio del Poder Popular para Industria y Comercio,Despacho del Ministro,Auditoría Interna,,
,40987,13/09/2016,19/08/2016,"Normativas (Reglamentos internos, etc)",,,"Reforma Parcial de la Resolución N° 1478 del 30/09/1997, publicada en la G.O. N°36.316 del 20/10/1997.",Ejecutivo,"Ministerio del Poder Popular para la Educación Universitaria, Ciencia y Tecnología",Despacho del Ministro,,,
,40987,13/09/2016,24/08/2016,Corrección de error material,,,"Se corrige error material de la Providencia Administrativa N° 062-2016 del 04/08/2016 publicada en G.O. N° 40.970 de fecha del 19/08/2016, donde se designa al ciudadano Edgar Argeny Gómez Torres debe decir: C.I. 13.763.010.",Ejecutivo,"Ministerio del Poder Popular para la Educación Universitaria, Ciencia y Tecnología",Fundación Misión Sucre,,,
,40987,13/09/2016,02/09/2016,Nombramiento / Designación,ADRIANA TERESA CASTEJON,Coordinador General,,Ejecutivo,"Ministerio del Poder Popular para la Educación Universitaria, Ciencia y Tecnología",Fundación Misión Sucre,Estados,Estado Distrito Capital,
,40987,13/09/2016,09/09/2016,Nombramiento / Designación,EDZABEL DHAMELLY FUENTES IBARRA,Director de Administración y Finanzas,,Ejecutivo,Ministerio del Poder Popular para la Salud,Despacho del Ministro,Direcciones Estadales de Salud,Distrito Capital,
,40987,13/09/2016,09/09/2016,Nombramiento / Designación,EDZABEL DHAMELLY FUENTES IBARRA,Cuentadante,,Ejecutivo,Ministerio del Poder Popular para la Salud,Despacho del Ministro,Direcciones Estadales de Salud,Distrito Capital,
,40987,13/09/2016,09/09/2016,Nombramiento / Designación,JUAN CARLOS MARCANO,Director,,Ejecutivo,Ministerio del Poder Popular para la Salud,Despacho del Ministro,Direcciones Estadales de Salud,Distrito Capital,Hospital General del Oeste Dr José Gregorio Hernandez los Magallanes
,40987,13/09/2016,09/09/2016,Nombramiento / Designación,JUAN CARLOS MARCANO,Cuentadante,,Ejecutivo,Ministerio del Poder Popular para la Salud,Despacho del Ministro,Direcciones Estadales de Salud,Distrito Capital,Hospital General del Oeste Dr José Gregorio Hernandez los Magallanes
,40987,13/09/2016,09/09/2016,Nombramiento / Designación,DENNYS ESPERANZA TREJO GARCIA,Administrador,,Ejecutivo,Ministerio del Poder Popular para la Salud,Despacho del Ministro,Direcciones Estadales de Salud,Distrito Capital,Hospital General Dr. Jesús Yerena - Lídice
,40987,13/09/2016,09/09/2016,Nombramiento / Designación,DENNYS ESPERANZA TREJO GARCIA,Cuentadante,,Ejecutivo,Ministerio del Poder Popular para la Salud,Despacho del Ministro,Direcciones Estadales de Salud,Distrito Capital,Hospital General Dr. Jesús Yerena - Lídice
,40987,13/09/2016,13/09/2016,Nombramiento / Designación,MARIA RODRIGUEZ AGUILERA,Director General,,Ejecutivo,Ministerio del Poder Popular para la Salud,Fundación de Edificiaciones y Equipamiento Hospitalario (FUNDEEH),,,
,40987,13/09/2016,01/09/2016,Nombramiento / Designación,MARIO ENRIQUE CASTILLO VIDANT,Miembro Principal,,Ejecutivo,Ministerio del Poder Popular para Transporte Acuático y Aéreo,Consorcio Venezolano de Industrias Aeronáuticas y Servicios Aéreos S.A. (CONVIASA),Comisiones/Comite,,
,40987,13/09/2016,01/09/2016,Nombramiento / Designación,KEIJER EDUARDO MACHADO RODRIGUEZ,Miembro Suplente,,Ejecutivo,Ministerio del Poder Popular para Transporte Acuático y Aéreo,Consorcio Venezolano de Industrias Aeronáuticas y Servicios Aéreos S.A. (CONVIASA),Comisiones/Comite,,
,40987,13/09/2016,01/09/2016,Nombramiento / Designación,PABLO CHEMARX MUJICA ROMERO,Miembro Principal,,Ejecutivo,Ministerio del Poder Popular para Transporte Acuático y Aéreo,Consorcio Venezolano de Industrias Aeronáuticas y Servicios Aéreos S.A. (CONVIASA),Comisiones/Comite,,
,40987,13/09/2016,01/09/2016,Nombramiento / Designación,ANA SANTIAGA CORDERO PEREIRA,Miembro Suplente,,Ejecutivo,Ministerio del Poder Popular para Transporte Acuático y Aéreo,Consorcio Venezolano de Industrias Aeronáuticas y Servicios Aéreos S.A. (CONVIASA),Comisiones/Comite,,
,40987,13/09/2016,01/09/2016,Nombramiento / Designación,MARTIN ANTONIO ARROYO HERNANDEZ,Miembro Principal,,Ejecutivo,Ministerio del Poder Popular para Transporte Acuático y Aéreo,Consorcio Venezolano de Industrias Aeronáuticas y Servicios Aéreos S.A. (CONVIASA),Comisiones/Comite,,
,40987,13/09/2016,01/09/2016,Nombramiento / Designación,MERCEDES ELENA MONROY BARROS,Miembro Suplente,,Ejecutivo,Ministerio del Poder Popular para Transporte Acuático y Aéreo,Consorcio Venezolano de Industrias Aeronáuticas y Servicios Aéreos S.A. (CONVIASA),Comisiones/Comite,,
,40987,13/09/2016,01/09/2016,Nombramiento / Designación,MAGALY MARIA PARRA CALDERA,Miembro Principal,,Ejecutivo,Ministerio del Poder Popular para Transporte Acuático y Aéreo,Consorcio Venezolano de Industrias Aeronáuticas y Servicios Aéreos S.A. (CONVIASA),Comisiones/Comite,,
,40987,13/09/2016,01/09/2016,Nombramiento / Designación,MAYERLING DEL CARMEN AGUILERA CAMPOS,Miembro Suplente,,Ejecutivo,Ministerio del Poder Popular para Transporte Acuático y Aéreo,Consorcio Venezolano de Industrias Aeronáuticas y Servicios Aéreos S.A. (CONVIASA),Comisiones/Comite,,
,40987,13/09/2016,18/08/2016,Nombramiento / Designación,BELKIS AIDA ALVARADO NIÑO,Auditor Interno,Mientras se realice el respectivo concurso público.,Ejecutivo,Ministerio del Poder Popular para Transporte Acuático y Aéreo,Consorcio Venezolano de Industrias Aeronáuticas y Servicios Aéreos S.A. (CONVIASA),,,
,40987,13/09/2016,06/09/2016,Nombramiento / Designación,JOSE FELIPE DE LA CONCEPCION JORGE GOMEZ,Director Administrativo,,Judicial,Tribunal Supremo de Justicia (TSJ),Sala Plena,Dirección Ejecutiva de la Magistratura (DEM),Direcciones Regionales,Dirección Administrativa Regional del estado Bolívar
,40987,13/09/2016,08/09/2016,Nombramiento / Designación,ASDRUBAL LEONARDO BLANCO MENDEZ,Director General,,Judicial,Tribunal Supremo de Justicia (TSJ),Sala Plena,Dirección Ejecutiva de la Magistratura (DEM),Oficina de Asesoría Jurídica,
